kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_depth,koi_duration,koi_prad,koi_sma,koi_teq,koi_model_snr,label
5301750,K01589.03,Kepler-84 e,CONFIRMED,CANDIDATE,1.0,27.4345973,472.6,5.038,2.56,0.1774,672.0,25.3,1
9347009,K01971.01,Kepler-1030 b,CONFIRMED,CANDIDATE,1.0,19.32945602,935.5,3.794,2.26,0.1338,529.0,26.8,1
3121340,K03945.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.723947772,242.7,2.125,52.16,0.0147,3192.0,17.7,0
5385575,K03965.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,12.425580393,1131.0,57.2012,21.34,0.0961,563.0,58.8,0
10219361,K06218.01,,FALSE POSITIVE,FALSE POSITIVE,,117.634213,253.1,3.82,3.78,0.4732,513.0,8.7,0
5444384,K01778.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.519529227,8372.5,5.1675,11.12,0.0271,1653.0,155.1,0
8395660,K00116.01,Kepler-106 c,CONFIRMED,CANDIDATE,1.0,13.57078281,511.7,3.3539,2.64,0.1096,785.0,88.4,1
5106313,K02878.01,Kepler-1694 b,CONFIRMED,CANDIDATE,0.991,3.89524296,189.0,1.689,1.13,0.0449,956.0,16.2,1
6960913,K01361.01,Kepler-61 b,CONFIRMED,CANDIDATE,0.998,59.8780258,1419.1,4.8027,2.19,0.2522,273.0,51.8,1
8483258,K04012.01,,FALSE POSITIVE,FALSE POSITIVE,,372.16478,2074.0,11.288,5.68,1.0793,279.0,23.5,0
7869917,K01525.02,Kepler-880 c,CONFIRMED,CANDIDATE,0.981,11.8061737,88.1,4.472,2.87,0.1216,1407.0,10.1,1
4459924,K02441.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.79176993,116.6,4.52,0.81,0.0498,883.0,23.0,0
8462258,K01253.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.611541977,2972.3,8.6068,28.07,0.0419,1005.0,167.1,0
8047283,K03760.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.77544539,6791.4,1.8764,35.53,0.0163,1883.0,205.1,0
5986270,K05220.01,,FALSE POSITIVE,FALSE POSITIVE,1.0,1.534679933,456.6,1.7237,18.39,0.0332,3570.0,64.6,0
10842192,K02736.01,Kepler-1329 b,CONFIRMED,CANDIDATE,1.0,9.33648141,885.4,2.5449,2.39,0.0747,577.0,23.1,1
8738775,K03432.01,Kepler-1498 b,CONFIRMED,CANDIDATE,0.996,48.0506878,274.5,7.999,2.36,0.2528,564.0,15.1,1
6195792,K05246.01,,FALSE POSITIVE,FALSE POSITIVE,,36.4772788,463.0,2.092,1.65,0.1939,427.0,5.8,0
5036530,K06503.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.735152701,283.3,0.1046,3.27,0.0422,1679.0,4.7,0
6367628,K06696.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.88984957,249668.0,19.45,73.04,0.0265,1221.0,401.5,0
3654095,K02667.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.303576682,245.5,1.021,1.51,0.0237,1694.0,22.1,0
7622059,K06161.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,10.4032399,1056.2,23.85,51.47,0.0948,1104.0,272.8,0
7117355,K04866.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566798364,38.6,3.172,0.66,0.0135,2272.0,14.1,0
4579598,K04414.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.866346,116.4,2.011,1.24,0.0183,2165.0,13.9,0
10471243,K08019.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.93376131,55.6,3.747,0.61,0.0181,1682.0,10.5,0
9641018,K01504.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.178154348,428.6,3.4874,22.22,0.0313,1392.0,93.0,0
10156110,K07989.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.85603482,76.7,3.078,1.05,0.0606,1266.0,8.2,0
6116035,K04769.01,,FALSE POSITIVE,FALSE POSITIVE,,449.57274,221.4,9.328,3.08,1.1848,333.0,14.1,0
5978559,K02321.01,Kepler-1824 b,CONFIRMED,CANDIDATE,0.99,95.6114617,487.4,7.489,2.37,0.4267,421.0,21.6,1
7094486,K01907.01,Kepler-1009 b,CONFIRMED,CANDIDATE,1.0,11.35010642,1221.0,2.2792,1.75,0.0796,403.0,38.3,1
7124613,K00673.01,Kepler-642 b,CONFIRMED,CANDIDATE,1.0,4.41746257,291.0,2.965,3.95,0.0589,1810.0,22.6,1
11234677,K07423.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.58742695,76162.0,2.66475,37.64,0.028,1893.0,1150.7,0
5289857,K05150.01,,FALSE POSITIVE,FALSE POSITIVE,1.0,26.524553,174.5,2.359,2.19,0.1713,695.0,10.2,0
9044228,K01988.01,Kepler-1039 b,CONFIRMED,CANDIDATE,1.0,0.934885365,270.4,1.4083,3.21,0.0184,2080.0,57.8,1
7663804,K06898.01,,FALSE POSITIVE,FALSE POSITIVE,,321.00742,307.1,13.01,3.7,0.8746,351.0,11.1,0
7286173,K01862.01,Kepler-986 b,CONFIRMED,CANDIDATE,0.359,56.4349933,580.0,4.7381,2.37,0.276,465.0,47.7,1
5881688,K00843.01,Kepler-696 b,CONFIRMED,CANDIDATE,1.0,4.190425659,2877.4,2.8589,6.21,0.0535,1234.0,240.6,1
3247268,K01089.01,Kepler-418 b,CONFIRMED,CANDIDATE,0.934,86.67856052,8244.1,10.1289,9.83,0.3779,434.0,318.3,1
12459725,K00789.01,,FALSE POSITIVE,FALSE POSITIVE,,14.1798187,459.9,2.505,1.88,0.1137,711.0,11.2,0
7670617,K06901.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,24.70361995,217538.0,6.9719,30.13,0.1484,464.0,268.7,0
8263752,K03338.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,10.99381963,1685.8,3.7889,40.17,0.101,978.0,102.9,0
10810838,K00174.01,Kepler-482 b,CONFIRMED,CANDIDATE,0.999,56.35407916,1037.0,3.4449,2.59,0.2537,352.0,59.4,1
6945786,K03136.01,Kepler-1909 b,CONFIRMED,CANDIDATE,0.99,2.39161966,189.2,1.906,0.93,0.0306,1031.0,13.6,1
9836959,K01715.01,Kepler-1766 b,CONFIRMED,CANDIDATE,0.855,105.0145774,296.0,7.426,2.29,0.4229,406.0,33.9,1
11618798,K07465.01,,FALSE POSITIVE,FALSE POSITIVE,,42.9261364,378.4,2.578,1.84,0.2444,490.0,8.6,0
5602588,K02369.01,Kepler-1211 b,CONFIRMED,CANDIDATE,1.0,11.01819178,545.7,4.635,2.64,0.0985,840.0,22.0,1
7987749,K06948.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,17.030857558,77832.4,4.24308,73.8,0.1233,836.0,1947.8,0
5728283,K01011.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.198273591,47302.6,7.53837,19.81,0.0657,985.0,2561.1,0
3347485,K05985.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,7.544804312,6501.7,8.2678,63.99,0.073,1233.0,587.2,0
2167890,K03670.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.64830047,12668.0,2.6395,126.54,0.0457,3042.0,79.8,0
5471059,K03956.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,12.4249559,110.4,16.332,0.88,0.1017,703.0,17.6,0
8240861,K06999.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.449249224,419437.0,4.7565,95.83,0.0117,2941.0,1194.9,0
5174677,K05131.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,43.5428781,5447.0,3.6768,17.47,0.2607,688.0,52.1,0
6058816,K03500.01,Kepler-1927 b,CONFIRMED,CANDIDATE,0.93,73.7502765,233.1,13.309,3.78,0.3859,677.0,33.9,1
2568971,K06278.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.088582739,448.9,7.6066,46.02,0.0674,1786.0,40.3,0
10491031,K07336.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.199069234,225250.0,6.30646,118.99,0.037,2104.0,5915.4,0
4075064,K06383.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,61.42252657,337545.0,3.76585,41.01,0.2663,326.0,850.4,0
3954211,K08090.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.594274521,4691.5,2.162,8.7,0.0147,2436.0,83.9,0
6792124,K06770.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.52880817,57.7,2.2865,1.84,0.0141,3558.0,38.8,0
9020160,K00582.03,Kepler-191 b,CONFIRMED,CANDIDATE,0.559,9.93962361,300.1,3.432,1.93,0.0844,722.0,21.5,1
6032318,K08260.01,,FALSE POSITIVE,FALSE POSITIVE,0.107,235.20613,642.0,6.989,1.71,0.6772,230.0,6.8,0
6521045,K00041.02,Kepler-100 b,CONFIRMED,CANDIDATE,1.0,6.88707073,68.7,4.4679,1.3,0.072,1155.0,38.2,1
7106438,K08267.01,,FALSE POSITIVE,FALSE POSITIVE,0.127,269.331027,515.7,4.891,2.54,0.8341,304.0,7.9,0
11285870,K03110.01,Kepler-1429 b,CONFIRMED,CANDIDATE,0.972,4.48494315,134.9,2.752,1.23,0.055,1199.0,12.4,1
7879648,K07852.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.020713389,102.3,0.873,0.9,0.0193,1724.0,11.3,0
3735634,K03615.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.664188563,11360.5,3.773,52.09,0.0515,1221.0,272.6,0
6226290,K02019.01,Kepler-1057 b,CONFIRMED,CANDIDATE,1.0,14.08826442,889.4,4.1847,2.66,0.1138,724.0,34.2,1
4466356,K03295.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,14.12809896,263.1,2.326,1.6,0.1163,781.0,20.3,0
10386922,K00289.02,Kepler-511 b,CONFIRMED,CANDIDATE,1.0,296.6375817,2763.1,16.425,7.56,0.8589,332.0,250.0,1
7663405,K01519.01,Kepler-876 b,CONFIRMED,CANDIDATE,1.0,5.1443645,310.7,2.703,1.55,0.0549,923.0,20.2,1
10026458,K06076.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,9.93443795,2750.0,8.098,35.54,0.0936,830.0,92.8,0
10275880,K03734.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,9.72675447,6641.6,19.6214,995.22,0.102,1363.0,366.4,0
4996558,K05111.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.017155419,1381.8,13.3898,38.71,0.0398,1486.0,223.5,0
9592705,K00288.01,Kepler-1714 b,CONFIRMED,CANDIDATE,1.0,10.27532513,209.7,6.3093,3.04,0.1047,1211.0,99.5,1
8263545,K02822.01,Kepler-1878 b,CONFIRMED,CANDIDATE,0.999,4.44589508,441.4,2.3816,1.94,0.0521,1063.0,20.9,1
2576224,K04465.01,,FALSE POSITIVE,FALSE POSITIVE,,2.21701025,29.4,2.148,1.16,0.041,2371.0,11.7,0
9455325,K01813.01,Kepler-958 b,CONFIRMED,CANDIDATE,1.0,9.76785911,585.4,2.1649,2.54,0.0852,749.0,54.1,1
6063448,K06659.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,76.01811375,80671.0,13.4849,63.58,0.3894,652.0,604.3,0
7199883,K07824.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566799125,30.7,3.072,0.56,0.0136,2299.0,22.5,0
6523216,K06725.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,14.313157391,21566.9,8.90236,34.98,0.117,1144.0,4262.9,0
5218014,K06544.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,10.845286549,7473.8,4.3876,319.52,0.1254,1682.0,416.1,0
9532424,K02941.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.30908594,160.8,1.52,1.62,0.0515,1172.0,17.0,0
4636565,K04138.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.81401302,55.7,5.801,1.51,0.0396,1723.0,33.8,0
11769890,K01980.01,Kepler-1036 b,CONFIRMED,CANDIDATE,1.0,122.8799543,717.7,7.835,2.7,0.4629,326.0,41.9,1
7203326,K07826.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,9.087508013,140.6,2.7597,1.37,0.0825,987.0,2.5,0
5476671,K04598.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.824180121,208.1,2.839,17.8,0.0168,1912.0,39.7,0
6878240,K02681.02,Kepler-397 b,CONFIRMED,CANDIDATE,0.96,22.2508509,618.7,1.745,2.07,0.1426,539.0,11.4,1
10937029,K00433.01,Kepler-553 b,CONFIRMED,CANDIDATE,1.0,4.030466786,2908.3,2.7734,4.48,0.0484,970.0,227.4,1
9777200,K04455.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.332580225,46.3,2.057,2.18,0.0293,3111.0,16.4,0
7779942,K06163.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,19.7959731,334.0,5.342,3.47,0.161,1014.0,16.6,0
5962262,K04661.01,Kepler-1966 b,CONFIRMED,CANDIDATE,0.992,8.61742738,154.9,2.713,1.01,0.0763,733.0,11.3,1
11200405,K03724.01,,FALSE POSITIVE,FALSE POSITIVE,0.022,4.639602084,25079.0,3.4636,19.96,0.052,1285.0,131.0,0
7366258,K00880.03,Kepler-82 e,CONFIRMED,CANDIDATE,1.0,5.902245782,702.3,2.9003,2.43,0.0621,926.0,59.3,1
9027909,K03428.01,Kepler-1496 b,CONFIRMED,CANDIDATE,0.988,64.6589166,235.4,7.71,2.12,0.3211,535.0,13.9,1
11296798,K07615.01,,FALSE POSITIVE,FALSE POSITIVE,,677.35794,322.4,9.698,7.12,1.8282,388.0,11.2,0
10470882,K08014.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.9337491,98.1,3.842,0.79,0.018,1662.0,12.6,0
5264304,K03563.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,120.58167178,192896.0,8.2904,41.71,0.4322,291.0,1184.8,0
3644601,K03862.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,119.686505,842.7,29.33,23.0,0.4546,341.0,27.1,0
8245108,K07876.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.579108481,68.4,1.659,0.42,0.0109,1377.0,9.3,0
9518318,K01978.01,Kepler-346 b,CONFIRMED,CANDIDATE,1.0,6.51112385,695.1,1.6919,3.09,0.0698,1008.0,38.4,1
8672910,K00918.01,Kepler-725 b,CONFIRMED,CANDIDATE,0.996,39.6431552,15663.8,6.5292,10.98,0.215,472.0,690.3,1
5774375,K07740.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.549979213,370546.0,7.5945,136.64,0.0255,2141.0,672.7,0
3964562,K00015.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.012476582,1138.5,3.1424,65.25,0.052,2371.0,253.4,0
6119605,K08118.01,,FALSE POSITIVE,FALSE POSITIVE,0.133,260.02265,2060.7,12.009,3.13,0.6915,217.0,25.7,0
7673192,K02722.01,Kepler-402 c,CONFIRMED,CANDIDATE,0.98,6.12479773,129.3,3.466,1.51,0.0659,1140.0,20.1,1
11442793,K00351.01,Kepler-90 h,CONFIRMED,CANDIDATE,0.0,331.5972732,8322.1,14.404,10.89,0.9654,294.0,355.0,1
11124509,K07409.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.446459958,5663.8,2.558,36.15,0.0517,1030.0,178.3,0
6766583,K05325.01,,FALSE POSITIVE,FALSE POSITIVE,,63.024229,294.6,5.77,1.5,0.3106,424.0,6.1,0
3228804,K03996.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.730947169,248.0,4.396,14.43,0.0155,1777.0,49.1,0
12643582,K03626.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,44.14579777,224228.0,4.088,62.24,0.237,504.0,434.9,0
3962243,K01203.03,Kepler-276 d,CONFIRMED,CANDIDATE,0.829,48.6478543,641.8,5.464,4.14,0.2642,489.0,12.2,1
8367113,K00575.01,Kepler-606 b,CONFIRMED,CANDIDATE,1.0,24.31574009,643.3,4.1344,2.8,0.17,683.0,42.5,1
4741126,K01534.01,Kepler-887 b,CONFIRMED,CANDIDATE,1.0,20.4222447,189.3,6.22,1.78,0.1536,785.0,34.7,1
2854839,K07639.01,,FALSE POSITIVE,FALSE POSITIVE,0.325,1.05569286,37.5,1.289,0.45,0.0184,1395.0,7.1,0
8107225,K00235.01,Kepler-499 b,CONFIRMED,CANDIDATE,1.0,5.63252508,634.4,2.1448,2.04,0.0598,844.0,70.9,1
8047428,K04747.01,Kepler-1621 b,CONFIRMED,CANDIDATE,0.98,92.263742,296.9,8.605,2.22,0.4204,469.0,12.2,1
6891366,K01696.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.752564549,116.6,3.503,1.38,0.0293,1741.0,38.0,0
9953736,K07262.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.50818743,54.9,3.433,1.26,0.0144,3274.0,29.1,0
6183511,K02542.01,Kepler-1855 b,CONFIRMED,CANDIDATE,0.958,0.727331746,357.4,0.8323,0.67,0.0115,849.0,20.4,1
8349582,K00122.01,Kepler-95 b,CONFIRMED,CANDIDATE,1.0,11.523067458,507.3,3.8757,3.13,0.1017,927.0,142.0,1
6953219,K06797.01,,FALSE POSITIVE,FALSE POSITIVE,,0.566802325,288.4,1.842,1.4,0.0123,1889.0,70.3,0
9649222,K06071.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.918619554,94124.0,3.94804,29.98,0.0658,1009.0,1117.0,0
9884104,K00718.02,Kepler-219 c,CONFIRMED,CANDIDATE,1.0,22.71443351,575.1,6.0875,4.01,0.1659,766.0,74.4,1
11706658,K07473.01,,FALSE POSITIVE,FALSE POSITIVE,0.054,1.407937865,50793.0,1.585,19.09,0.0222,1179.0,137.3,0
4138951,K02866.01,Kepler-1373 b,CONFIRMED,CANDIDATE,0.99,1.291233083,66.0,1.855,0.89,0.0242,1887.0,15.9,1
12021943,K08075.01,,FALSE POSITIVE,FALSE POSITIVE,0.203,6.0962602,30.4,10.4,0.62,0.0681,1048.0,10.0,0
2696703,K03161.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.09406648,3027.0,2.085,54.54,0.0743,1417.0,19.0,0
10034146,K04835.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.93198504,326.6,2.0472,17.72,0.0167,1647.0,44.5,0
8120608,K00571.03,Kepler-186 b,CONFIRMED,CANDIDATE,1.0,3.886795001,471.3,1.7574,0.97,0.0371,571.0,41.8,1
11073223,K07406.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,11.578946873,299739.0,4.6373,58.32,0.0949,869.0,2456.3,0
9468296,K07176.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.748815953,11657.0,1.9216,26.94,0.0565,799.0,43.3,0
8022489,K02674.01,Kepler-1311 d,CONFIRMED,CANDIDATE,0.989,197.5111484,2575.6,11.106,9.52,0.6711,391.0,175.2,1
2437783,K03745.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,7.45306683,46552.0,4.7617,1044.28,0.0748,932.0,84.3,0
9112931,K02256.01,Kepler-1161 b,CONFIRMED,CANDIDATE,1.0,10.71253475,1198.6,2.7186,2.02,0.0784,485.0,31.2,1
7032174,K06810.01,,FALSE POSITIVE,FALSE POSITIVE,,0.566799218,18.2,4.227,0.79,0.0128,3153.0,19.2,0
10620329,K00066.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.436282594,536.4,1.3988,83.25,0.0137,5187.0,218.3,0
9955598,K01925.01,Kepler-409 b,CONFIRMED,CANDIDATE,0.999,68.958447,123.3,3.128,1.11,0.3183,402.0,30.0,1
12156805,K05957.01,,FALSE POSITIVE,FALSE POSITIVE,,371.54879,125.6,9.841,1.13,0.9599,230.0,10.1,0
10388286,K00596.01,Kepler-617 b,CONFIRMED,CANDIDATE,1.0,1.682695938,703.8,1.3867,1.23,0.0219,750.0,75.4,1
12835139,K05981.01,,FALSE POSITIVE,FALSE POSITIVE,,350.609298,369.5,1.621,3.88,1.047,405.0,3.6,0
10189542,K05773.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,24.614775,229.4,2.395,1.28,0.1602,574.0,10.5,0
3235282,K07649.01,,FALSE POSITIVE,FALSE POSITIVE,0.011,494.165759,1440.0,2.239,4.5,1.313,265.0,7.4,0
6871071,K02220.01,Kepler-374 c,CONFIRMED,CANDIDATE,1.0,3.2828024,142.5,3.2532,1.79,0.0436,1467.0,24.4,1
5599774,K02337.01,Kepler-1195 b,CONFIRMED,CANDIDATE,1.0,8.49640437,834.0,2.2128,2.14,0.0726,702.0,21.8,1
10597164,K07347.01,,FALSE POSITIVE,FALSE POSITIVE,,4.5638537,71.9,13.05,2.97,0.0587,1533.0,16.8,0
7214090,K07583.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.577910513,144.1,1.362,1.1,0.0134,2081.0,18.1,0
4863956,K04344.01,,FALSE POSITIVE,FALSE POSITIVE,,4.31978105,65.8,7.204,3.87,0.0581,2111.0,23.5,0
12644020,K08083.01,,FALSE POSITIVE,FALSE POSITIVE,0.152,234.524445,876.0,3.9,2.33,0.6887,226.0,6.8,0
2438517,K06272.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.31587688,185.6,3.152,1.27,0.041,1097.0,11.4,0
6285397,K06685.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.2438269,128.6,8.235,0.76,0.0521,743.0,11.3,0
4470888,K05065.01,,FALSE POSITIVE,FALSE POSITIVE,,523.36921,9918.0,1.007,17.45,1.2629,240.0,8.4,0
11308499,K02168.02,Kepler-366 c,CONFIRMED,CANDIDATE,1.0,12.51610549,263.0,4.853,1.87,0.1078,848.0,22.6,1
7031126,K07573.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566802672,31.7,3.545,1.08,0.0127,2791.0,14.3,0
5775090,K08105.01,,FALSE POSITIVE,FALSE POSITIVE,0.021,432.96732,866.0,10.85,1.64,0.9487,151.0,10.0,0
5471675,K04000.02,,FALSE POSITIVE,FALSE POSITIVE,,12.427135,32.5,12.81,1.05,0.1167,1143.0,4.2,0
5652983,K00371.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,498.391282,1590.0,6.135,17.14,1.3893,339.0,49.7,0
9757613,K00250.02,Kepler-26 c,CONFIRMED,CANDIDATE,1.0,17.25121397,2054.8,2.0371,2.64,0.1063,385.0,68.6,1
10342041,K01155.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.933746515,2936.6,6.6522,25.54,0.0169,1508.0,549.5,0
7816665,K04227.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.29258258,369.6,3.069,1.87,0.0524,1161.0,16.1,0
4665991,K04870.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.12401084,43.6,3.052,0.61,0.0212,1719.0,10.0,0
4937140,K05106.01,,FALSE POSITIVE,FALSE POSITIVE,,215.044269,351.1,3.517,1.89,0.6781,306.0,8.7,0
2853093,K01099.01,Kepler-767 b,CONFIRMED,CANDIDATE,1.0,161.5278347,4653.6,3.6734,8.19,0.5874,366.0,54.7,1
9910942,K04324.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,8.4803326,35.6,5.918,1.35,0.0856,1390.0,11.0,0
11449918,K04362.01,,FALSE POSITIVE,FALSE POSITIVE,,374.59003,267.9,15.19,1.34,0.946,227.0,6.6,0
10068919,K03573.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,43.56225858,51325.0,3.6873,80.02,0.2498,624.0,163.6,0
6695622,K06756.01,,FALSE POSITIVE,FALSE POSITIVE,,14.5567427,185.1,1.421,1.38,0.1192,783.0,8.9,0
6437617,K04564.01,,FALSE POSITIVE,FALSE POSITIVE,,293.60581,165.3,11.07,1.37,0.9057,295.0,8.4,0
9216775,K04513.01,Kepler-1612 b,CONFIRMED,CANDIDATE,0.872,3.91794676,116.5,2.549,0.94,0.0482,1030.0,13.5,1
5775129,K02802.01,Kepler-1691 b,CONFIRMED,CANDIDATE,0.988,3.84822189,203.9,2.013,1.72,0.0495,1283.0,17.6,1
11074541,K00345.01,Kepler-531 b,CONFIRMED,CANDIDATE,1.0,29.88487723,1275.7,4.5612,2.81,0.1694,453.0,128.3,1
2437804,K06269.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,7.45301717,551.5,3.685,37.37,0.0969,2595.0,18.3,0
8560927,K07897.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,31.9714488,42.9,8.52,0.87,0.1934,674.0,9.2,0
5003117,K00405.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,37.60936976,27590.8,6.8615,15.8,0.2115,508.0,971.1,0
6965293,K06800.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.077746556,18836.7,3.1718,54.93,0.0581,1274.0,616.9,0
4459068,K06114.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,24.955998503,4856.1,2.76331,36.91,0.2108,1438.0,555.6,0
11192998,K00481.03,Kepler-166 c,CONFIRMED,CANDIDATE,1.0,34.25951418,1072.5,4.7743,2.41,0.1937,468.0,66.1,1
5018787,K06487.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.607191908,17368.7,1.30166,12.44,0.0122,1759.0,961.9,0
6233573,K02725.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.587470828,193.8,2.4382,51.02,0.0147,3434.0,48.3,0
10081899,K08196.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,522.64613,648.1,17.77,0.8,0.8695,92.0,10.5,0
5174492,K06534.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.720589427,70.0,4.329,1.95,0.0201,3927.0,1.7,0
9959765,K07981.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.33250451,27.4,4.143,0.62,0.0247,1993.0,11.6,0
6117415,K06019.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,19.741616041,88821.5,3.07231,82.98,0.1561,902.0,2153.0,0
10858832,K00432.01,Kepler-552 b,CONFIRMED,CANDIDATE,1.0,5.263415218,1030.7,2.1446,3.77,0.0612,1103.0,117.0,1
4374339,K02987.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.993703494,67.4,0.7645,2.32,0.0234,3257.0,14.5,0
11462556,K07448.01,,FALSE POSITIVE,FALSE POSITIVE,,2.50012775,49.9,28.2,1.66,0.0397,1977.0,17.6,0
6677256,K01243.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.125814002,238.8,1.7895,1.88,0.0436,1460.0,32.0,0
2438264,K00440.02,Kepler-156 b,CONFIRMED,CANDIDATE,1.0,4.973455252,741.6,1.6519,2.46,0.0536,867.0,65.4,1
8160953,K01858.01,Kepler-985 b,CONFIRMED,CANDIDATE,1.0,116.3311739,1586.3,7.025,3.26,0.4451,323.0,31.5,1
4346178,K02652.01,Kepler-1304 b,CONFIRMED,CANDIDATE,1.0,16.1289679,389.0,6.271,2.94,0.1202,715.0,21.3,1
3749508,K07544.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.403704619,110.6,0.8927,27.04,0.0503,3903.0,1.4,0
5003670,K04524.01,Kepler-1962 b,CONFIRMED,CANDIDATE,1.0,7.99144696,145.0,3.639,1.53,0.0783,901.0,12.8,1
6784235,K00863.01,Kepler-708 b,CONFIRMED,CANDIDATE,1.0,3.167893418,781.2,2.1814,2.62,0.0426,1221.0,64.8,1
4843751,K05094.01,,FALSE POSITIVE,FALSE POSITIVE,,310.61299,920.0,2.562,3.04,0.9211,279.0,6.5,0
9114508,K08178.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,256.45616,17283.0,35.35,9.44,0.6834,175.0,14.4,0
